,y,z,phi,vy,vz,phi_dot
678,-0.9060728759907183,0.8031299950128528,6.283113577935668,-0.00019606354107954592,2.379536068167682e-08,-5.541138435461304e-05
679,-0.9060748013628411,0.8031299952717051,6.28311315232618,-0.0001890039247466061,2.7974625653192432e-08,-2.9710513070126137e-05
680,-0.9060766559713006,0.8031299955669349,6.283112974431562,-0.00018191485856848324,3.1071152047237125e-08,-5.868410535181062e-06
681,-0.9060784396400919,0.8031299958883866,6.283113026012437,-0.00017481974302906427,3.321923714769733e-08,1.618458540768135e-05
682,-0.9060801524183822,0.8031299962271989,6.283113289526289,-0.00016774022350651746,3.4543523811508364e-08,3.651818502771176e-05
683,-0.9060817945633023,0.8031299965757093,6.283113748127019,-0.00016069625862886975,3.515905532538532e-08,5.520196116590096e-05
684,-0.9060833665234195,0.803129996927358,6.283114385662497,-0.00015370618849008024,3.517142922365132e-08,7.230513444244778e-05
685,-0.9060848689228921,0.8031299972765955,6.283115186670179,-0.0001467868025276866,3.4677024148700195e-08,8.789640202343509e-05
686,-0.906086302546301,0.8031299976187919,6.283116136371049,-0.0001399534068876355,3.3763296702750306e-08,0.00010204377194828065
687,-0.9060876683241502,0.8031299979501481,6.283117220661966,-0.00013321989111531263,3.250912872573563e-08,0.00011481441129216763
688,-0.9060889673190307,0.8031299982676134,6.283118426106534,-0.00012659879402313046,3.098523292587411e-08,0.00012627450226605498
689,-0.9060902007124392,0.8031299985688055,6.28311973992472,-0.00012010136859763479,2.925456803176857e-08,0.00013648913472778814
690,-0.9060913697922393,0.8031299988519347,6.283121149981282,-0.00011373764583145926,2.737279307919073e-08,0.00014552217778423369
691,-0.906092475940756,0.8031299991157347,6.283122644773153,-0.00010751649736557462,2.538873704262961e-08,0.0001534361963596526
692,-0.9060935206234906,0.8031299993593947,6.283124213415863,-0.00010144569684790115,2.3344857394729542e-08,0.00016029234560962848
693,-0.9060945053784409,0.8031299995824993,6.283125845629188,-9.553197991832748e-05,2.127772960420122e-08,0.0001661503194958506
694,-0.9060954318060163,0.8031299997849723,6.283127531722066,-8.978110275265872e-05,1.9218510604955657e-08,0.00017106825595857486
695,-0.906096301559528,0.8031299999670238,6.28312926257687,-8.419789909107026e-05,1.719339329090362e-08,0.0001751027048731402
696,-0.9060971163362451,0.8031300001291031,6.2831310296332,-7.878633570199928e-05,1.5224067293780073e-08,0.000178308561126711
697,-0.9060978778689941,0.8031300002718561,6.28313282487121,-7.354956623035084e-05,1.3328134444819736e-08,0.00018073904083256876
698,-0.9060985879182905,0.8031300003960867,6.283134640794624,-6.848998339628738e-05,1.1519545697138968e-08,0.00018244564208668996
699,-0.9060992482649837,0.8031300005027218,6.2831364704134,-6.360926950899224e-05,9.808975805345955e-09,0.0001834781127722843
700,-0.9060998607033983,0.8031300005927806,6.2831383072262765,-5.890844527193639e-05,8.204209800420184e-09,0.0001838844623867021
701,-0.9061004270349544,0.8031300006673471,6.283140145203155,-5.438791687140843e-05,6.710477378330936e-09,0.0001837109132122208
702,-0.9061009490622515,0.8031300007275469,6.283141978767375,-5.00475213259973e-05,5.330802297843163e-09,0.00018300193097837633
703,-0.9061014285835958,0.803130000774526,6.283143802778039,-4.588657010367642e-05,4.0662869903410355e-09,0.0001818002016335976
704,-0.9061018673879554,0.8031300008094334,6.283145612512311,-4.190389099999589e-05,2.9163980492060888e-09,0.0001801466528641491
705,-0.9061022672503264,0.803130000833406,6.2831474036478685,-3.809786828916082e-05,1.8792297410259054e-09,0.00017808045867218427
706,-0.9061026299274909,0.8031300008475555,6.283149172245453,-3.446648115636304e-05,9.517278813923597e-10,0.00017563905811315885
707,-0.9061029571541507,0.8031300008529584,6.283150914731606,-3.100734042861572e-05,1.2990755961189007e-10,0.0001728581719995335
708,-0.9061032506394208,0.8031300008506487,6.2831526278815995,-2.771772362052111e-05,-5.909508156026532e-10,0.00016977182677513478
709,-0.9061035120636652,0.8031300008416088,6.28315430880269,-2.459460832018561e-05,-1.2161420900364112e-09,0.00016641239103674336
710,-0.9061037430756567,0.8031300008267672,6.283155954917557,-2.163470394398585e-05,-1.7513734353643727e-09,0.00016281058219286317
711,-0.9061039452900477,0.8031300008069935,6.283157563948098,-1.883448187997825e-05,-2.2026410434703426e-09,0.00015899552583128261
712,-0.9061041202851339,0.8031300007830962,6.283159133899606,-1.6190204063136834e-05,-2.5761018706515202e-09,0.0001549947756105296
713,-0.9061042696008966,0.8031300007558224,6.2831606630451935,-1.369795001070459e-05,-2.8779788993589703e-09,0.0001508343416941671
714,-0.9061043947373072,0.8031300007258572,6.28316214991068,-1.1353642348240758e-05,-3.1144702193632455e-09,0.00014653875563589428
715,-0.9061044971528797,0.8031300006938237,6.283163593259856,-9.153070876723141e-06,-3.29168609053069e-09,0.00014213107970039706
716,-0.9061045782634564,0.8031300006602852,6.283164992080124,-7.091915207823961e-06,-3.4155710554972206e-09,0.0001376329738928752
717,-0.9061046394412148,0.8031300006257458,6.283166345568593,-5.165766016017066e-06,-3.49187463454283e-09,0.00013306471992308573
718,-0.9061046820138774,0.803130000590654,6.28316765311857,-3.3701449439154383e-06,-3.5260866435477347e-09,0.0001284452751078054
719,-0.906104707264116,0.8031300005554046,6.2831689143065095,-1.7005232060709002e-06,-3.5234319866931694e-09,0.00012379231265408677
